control_id,item_id,stratum,is_deviation
CTRL-011,CTRL-011-I000104,private-client,0
CTRL-011,CTRL-011-I000105,private-client,0
CTRL-011,CTRL-011-I000106,private-client,0
CTRL-011,CTRL-011-I000107,retail-branch,0
CTRL-011,CTRL-011-I000108,commercial,1
CTRL-011,CTRL-011-I000109,commercial,1
CTRL-011,CTRL-011-I000110,retail-branch,0
CTRL-011,CTRL-011-I000111,private-client,0
CTRL-011,CTRL-011-I000112,retail-branch,0
CTRL-011,CTRL-011-I000113,commercial,1
CTRL-011,CTRL-011-I000114,private-client,0
CTRL-011,CTRL-011-I000115,commercial,1
CTRL-011,CTRL-011-I000116,commercial,1
CTRL-011,CTRL-011-I000117,commercial,1
CTRL-011,CTRL-011-I000118,private-client,0
CTRL-011,CTRL-011-I000119,retail-branch,0
CTRL-011,CTRL-011-I000120,private-client,0
CTRL-011,CTRL-011-I000121,retail-branch,0
CTRL-011,CTRL-011-I000122,retail-branch,0
CTRL-011,CTRL-011-I000123,private-client,0
CTRL-011,CTRL-011-I000124,commercial,1
CTRL-011,CTRL-011-I000125,private-client,0
CTRL-011,CTRL-011-I000126,private-client,0
CTRL-011,CTRL-011-I000127,private-client,0
CTRL-011,CTRL-011-I000128,retail-branch,0
CTRL-011,CTRL-011-I000129,private-client,0
CTRL-011,CTRL-011-I000130,commercial,1
CTRL-011,CTRL-011-I000131,commercial,1
CTRL-011,CTRL-011-I000132,private-client,0
CTRL-011,CTRL-011-I000133,retail-branch,0
CTRL-011,CTRL-011-I000134,private-client,0
CTRL-011,CTRL-011-I000135,retail-branch,0
CTRL-011,CTRL-011-I000136,private-client,0
CTRL-011,CTRL-011-I000137,commercial,1
CTRL-011,CTRL-011-I000138,commercial,1
CTRL-011,CTRL-011-I000139,commercial,1
CTRL-011,CTRL-011-I000140,private-client,0
CTRL-011,CTRL-011-I000141,commercial,1
CTRL-011,CTRL-011-I000142,private-client,0
CTRL-011,CTRL-011-I000143,retail-branch,0
CTRL-011,CTRL-011-I000144,private-client,0
CTRL-011,CTRL-011-I000145,commercial,1
CTRL-011,CTRL-011-I000146,retail-branch,0
CTRL-011,CTRL-011-I000147,private-client,0
CTRL-011,CTRL-011-I000148,commercial,1
CTRL-011,CTRL-011-I000149,commercial,1
CTRL-011,CTRL-011-I000150,retail-branch,0
CTRL-011,CTRL-011-I000151,private-client,0
CTRL-011,CTRL-011-I000152,retail-branch,0
CTRL-011,CTRL-011-I000153,private-client,0
CTRL-011,CTRL-011-I000154,commercial,1
CTRL-011,CTRL-011-I000155,private-client,0
CTRL-011,CTRL-011-I000156,commercial,1
CTRL-011,CTRL-011-I000157,private-client,0
CTRL-011,CTRL-011-I000158,commercial,1
CTRL-011,CTRL-011-I000159,private-client,0
CTRL-011,CTRL-011-I000160,commercial,1
CTRL-011,CTRL-011-I000161,retail-branch,0
CTRL-011,CTRL-011-I000162,private-client,0
CTRL-011,CTRL-011-I000163,commercial,1
CTRL-011,CTRL-011-I000164,private-client,0
CTRL-011,CTRL-011-I000165,retail-branch,0
CTRL-011,CTRL-011-I000166,commercial,1
CTRL-011,CTRL-011-I000167,retail-branch,0
CTRL-011,CTRL-011-I000168,private-client,0
CTRL-011,CTRL-011-I000169,commercial,1
CTRL-011,CTRL-011-I000170,retail-branch,0
CTRL-011,CTRL-011-I000171,private-client,0
CTRL-011,CTRL-011-I000172,private-client,0
CTRL-011,CTRL-011-I000173,commercial,1
CTRL-011,CTRL-011-I000174,commercial,1
CTRL-011,CTRL-011-I000175,private-client,0
CTRL-011,CTRL-011-I000176,commercial,1
CTRL-011,CTRL-011-I000177,retail-branch,0
CTRL-011,CTRL-011-I000178,commercial,1
CTRL-011,CTRL-011-I000179,commercial,1
CTRL-011,CTRL-011-I000180,private-client,0
CTRL-011,CTRL-011-I000181,retail-branch,0
CTRL-011,CTRL-011-I000182,private-client,0
CTRL-011,CTRL-011-I000183,commercial,1
CTRL-011,CTRL-011-I000184,private-client,0
CTRL-011,CTRL-011-I000185,private-client,0
CTRL-011,CTRL-011-I000186,retail-branch,0
CTRL-011,CTRL-011-I000187,commercial,1
CTRL-011,CTRL-011-I000188,retail-branch,0
CTRL-011,CTRL-011-I000189,private-client,0
CTRL-011,CTRL-011-I000190,private-client,0
CTRL-011,CTRL-011-I000191,commercial,1
CTRL-011,CTRL-011-I000192,private-client,1
CTRL-011,CTRL-011-I000193,private-client,0
CTRL-011,CTRL-011-I000194,retail-branch,0
CTRL-011,CTRL-011-I000195,commercial,1
CTRL-011,CTRL-011-I000196,commercial,1
CTRL-011,CTRL-011-I000197,private-client,0
CTRL-011,CTRL-011-I000198,commercial,1
CTRL-011,CTRL-011-I000199,commercial,1
CTRL-011,CTRL-011-I000200,retail-branch,0
CTRL-011,CTRL-011-I000201,private-client,0
CTRL-011,CTRL-011-I000202,commercial,1
CTRL-011,CTRL-011-I000203,private-client,0
CTRL-011,CTRL-011-I000204,retail-branch,0
CTRL-011,CTRL-011-I000205,private-client,0
CTRL-011,CTRL-011-I000206,retail-branch,0
CTRL-011,CTRL-011-I000207,private-client,0
CTRL-011,CTRL-011-I000208,private-client,0
CTRL-011,CTRL-011-I000209,commercial,1
CTRL-011,CTRL-011-I000210,retail-branch,0
CTRL-011,CTRL-011-I000211,retail-branch,1
CTRL-011,CTRL-011-I000212,commercial,1
CTRL-011,CTRL-011-I000213,retail-branch,0
CTRL-011,CTRL-011-I000214,private-client,0
CTRL-011,CTRL-011-I000215,retail-branch,0
CTRL-011,CTRL-011-I000216,private-client,0
CTRL-011,CTRL-011-I000217,retail-branch,0
CTRL-011,CTRL-011-I000218,commercial,1
CTRL-011,CTRL-011-I000219,private-client,0
CTRL-011,CTRL-011-I000220,private-client,0
CTRL-011,CTRL-011-I000221,commercial,1
CTRL-011,CTRL-011-I000222,commercial,1
CTRL-011,CTRL-011-I000223,private-client,0
CTRL-011,CTRL-011-I000224,retail-branch,0
CTRL-011,CTRL-011-I000225,private-client,0
CTRL-011,CTRL-011-I000226,commercial,1
CTRL-011,CTRL-011-I000227,private-client,0
CTRL-011,CTRL-011-I000228,commercial,1
CTRL-011,CTRL-011-I000229,retail-branch,0
CTRL-011,CTRL-011-I000230,commercial,1
CTRL-011,CTRL-011-I000231,private-client,0
CTRL-011,CTRL-011-I000232,retail-branch,0
CTRL-011,CTRL-011-I000233,commercial,1
CTRL-011,CTRL-011-I000234,private-client,0
CTRL-011,CTRL-011-I000235,private-client,0
CTRL-011,CTRL-011-I000236,retail-branch,0
CTRL-011,CTRL-011-I000237,retail-branch,0
CTRL-011,CTRL-011-I000238,private-client,0
CTRL-011,CTRL-011-I000239,commercial,1
CTRL-011,CTRL-011-I000240,private-client,0
CTRL-011,CTRL-011-I000241,commercial,1
CTRL-011,CTRL-011-I000242,private-client,0
CTRL-011,CTRL-011-I000243,retail-branch,0
CTRL-011,CTRL-011-I000244,commercial,1
CTRL-011,CTRL-011-I000245,commercial,1
CTRL-011,CTRL-011-I000246,private-client,0
CTRL-011,CTRL-011-I000247,commercial,1
CTRL-011,CTRL-011-I000248,private-client,0
CTRL-011,CTRL-011-I000249,commercial,1
